geoid,name,B02001001,B02001001e,B02001002,B02001002e,B02001003,B02001003e,B02001004,B02001004e,B02001005,B02001005e,B02001006,B02001006e,B02001007,B02001007e,B02001008,B02001008e,B02001009,B02001009e,B02001010,B02001010e
15000US160010003042,"Block Group 2, Ada, ID",2869.000000000000000,412.000000000000000,2645.000000000000000,414.000000000000000,28.000000000000000,51.000000000000000,17.000000000000000,28.000000000000000,90.000000000000000,89.000000000000000,0.000000000000000,11.000000000000000,14.000000000000000,22.000000000000000,75.000000000000000,80.000000000000000,0.000000000000000,11.000000000000000,75.000000000000000,80.000000000000000
15000US160010003043,"Block Group 3, Ada, ID",1163.000000000000000,255.000000000000000,1146.000000000000000,253.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,17.000000000000000,27.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
15000US160010004001,"Block Group 1, Ada, ID",1133.000000000000000,476.000000000000000,1075.000000000000000,482.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,22.000000000000000,28.000000000000000,0.000000000000000,11.000000000000000,36.000000000000000,58.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
15000US160010004002,"Block Group 2, Ada, ID",2302.000000000000000,499.000000000000000,2168.000000000000000,460.000000000000000,65.000000000000000,94.000000000000000,0.000000000000000,11.000000000000000,44.000000000000000,54.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,25.000000000000000,42.000000000000000,0.000000000000000,11.000000000000000,25.000000000000000,42.000000000000000
15000US160010004003,"Block Group 3, Ada, ID",627.000000000000000,219.000000000000000,545.000000000000000,183.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,82.000000000000000,127.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
15000US160010004004,"Block Group 4, Ada, ID",794.000000000000000,298.000000000000000,642.000000000000000,276.000000000000000,65.000000000000000,98.000000000000000,0.000000000000000,11.000000000000000,36.000000000000000,41.000000000000000,25.000000000000000,50.000000000000000,0.000000000000000,11.000000000000000,26.000000000000000,45.000000000000000,0.000000000000000,11.000000000000000,26.000000000000000,45.000000000000000
15000US160010004005,"Block Group 5, Ada, ID",1014.000000000000000,261.000000000000000,954.000000000000000,245.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,60.000000000000000,55.000000000000000,0.000000000000000,11.000000000000000,60.000000000000000,55.000000000000000
15000US160010005001,"Block Group 1, Ada, ID",1748.000000000000000,309.000000000000000,1554.000000000000000,287.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,35.000000000000000,39.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,159.000000000000000,142.000000000000000,0.000000000000000,11.000000000000000,159.000000000000000,142.000000000000000
15000US160010005002,"Block Group 2, Ada, ID",592.000000000000000,216.000000000000000,512.000000000000000,154.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,13.000000000000000,21.000000000000000,0.000000000000000,11.000000000000000,9.000000000000000,15.000000000000000,58.000000000000000,89.000000000000000,0.000000000000000,11.000000000000000,58.000000000000000,89.000000000000000
15000US160010005003,"Block Group 3, Ada, ID",1168.000000000000000,246.000000000000000,1054.000000000000000,246.000000000000000,44.000000000000000,55.000000000000000,19.000000000000000,31.000000000000000,25.000000000000000,35.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,26.000000000000000,36.000000000000000,0.000000000000000,11.000000000000000,26.000000000000000,36.000000000000000
15000US160010005004,"Block Group 4, Ada, ID",1612.000000000000000,256.000000000000000,1506.000000000000000,252.000000000000000,12.000000000000000,22.000000000000000,30.000000000000000,47.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,64.000000000000000,83.000000000000000,0.000000000000000,11.000000000000000,64.000000000000000,83.000000000000000
15000US160010005005,"Block Group 5, Ada, ID",979.000000000000000,218.000000000000000,866.000000000000000,231.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,81.000000000000000,97.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,32.000000000000000,30.000000000000000,0.000000000000000,11.000000000000000,32.000000000000000,30.000000000000000
15000US160010006001,"Block Group 1, Ada, ID",451.000000000000000,160.000000000000000,451.000000000000000,160.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
15000US160010006002,"Block Group 2, Ada, ID",1420.000000000000000,236.000000000000000,1289.000000000000000,219.000000000000000,32.000000000000000,36.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,44.000000000000000,73.000000000000000,55.000000000000000,87.000000000000000,0.000000000000000,11.000000000000000,55.000000000000000,87.000000000000000
15000US160010006003,"Block Group 3, Ada, ID",771.000000000000000,252.000000000000000,733.000000000000000,245.000000000000000,21.000000000000000,36.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,17.000000000000000,31.000000000000000,0.000000000000000,11.000000000000000,17.000000000000000,31.000000000000000
15000US160010006004,"Block Group 4, Ada, ID",914.000000000000000,264.000000000000000,900.000000000000000,263.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,14.000000000000000,23.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
15000US160010006005,"Block Group 5, Ada, ID",831.000000000000000,352.000000000000000,831.000000000000000,352.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000,0.000000000000000,11.000000000000000
